,Content ID,Score,Reaction Type,Datetime,Content Type,Category
18751,9c066976-30e0-405e-9973-5c4342271a70,45,intrigued,16-08-2020 15:32,audio,tennis
18752,9c066976-30e0-405e-9973-5c4342271a70,35,peeking,20-07-2020 15:42,audio,tennis
18753,9c066976-30e0-405e-9973-5c4342271a70,5,hate,25-09-2020 01:10,audio,tennis
18754,9c066976-30e0-405e-9973-5c4342271a70,12,worried,12-07-2020 11:45,audio,tennis
18755,9c066976-30e0-405e-9973-5c4342271a70,15,scared,02-08-2020 17:23,audio,tennis
18756,9c066976-30e0-405e-9973-5c4342271a70,35,peeking,29-12-2020 06:42,audio,tennis
18757,9c066976-30e0-405e-9973-5c4342271a70,65,love,13-07-2020 23:21,audio,tennis
18758,9c066976-30e0-405e-9973-5c4342271a70,45,intrigued,27-12-2020 14:45,audio,tennis
18759,9c066976-30e0-405e-9973-5c4342271a70,0,disgust,25-10-2020 03:09,audio,tennis
18760,9c066976-30e0-405e-9973-5c4342271a70,0,disgust,14-09-2020 17:54,audio,tennis
18761,9c066976-30e0-405e-9973-5c4342271a70,75,super love,23-08-2020 01:01,audio,tennis
18762,9c066976-30e0-405e-9973-5c4342271a70,72,adore,25-06-2020 22:13,audio,tennis
18763,9c066976-30e0-405e-9973-5c4342271a70,50,like,24-01-2021 11:56,audio,tennis
18764,9c066976-30e0-405e-9973-5c4342271a70,0,disgust,02-01-2021 12:16,audio,tennis
18765,9c066976-30e0-405e-9973-5c4342271a70,0,disgust,28-08-2020 23:56,audio,tennis
18766,9c066976-30e0-405e-9973-5c4342271a70,10,dislike,17-05-2021 09:04,audio,tennis
18767,9c066976-30e0-405e-9973-5c4342271a70,10,dislike,03-08-2020 10:26,audio,tennis
18769,1934a201-0590-41af-bf40-5ddd6254d744,5,hate,31-10-2020 06:04,photo,education
18770,1934a201-0590-41af-bf40-5ddd6254d744,70,want,17-07-2020 09:38,photo,education
18771,1934a201-0590-41af-bf40-5ddd6254d744,75,super love,30-01-2021 18:27,photo,education
18772,1934a201-0590-41af-bf40-5ddd6254d744,0,disgust,25-04-2021 14:24,photo,education
18773,1934a201-0590-41af-bf40-5ddd6254d744,10,dislike,26-03-2021 08:20,photo,education
18774,1934a201-0590-41af-bf40-5ddd6254d744,0,disgust,05-12-2020 23:54,photo,education
18775,1934a201-0590-41af-bf40-5ddd6254d744,60,heart,07-04-2021 02:49,photo,education
18776,1934a201-0590-41af-bf40-5ddd6254d744,70,cherish,04-05-2021 01:06,photo,education
18777,1934a201-0590-41af-bf40-5ddd6254d744,50,like,04-09-2020 16:49,photo,education
18778,1934a201-0590-41af-bf40-5ddd6254d744,75,super love,31-10-2020 09:47,photo,education
18779,1934a201-0590-41af-bf40-5ddd6254d744,70,want,18-07-2020 00:48,photo,education
18780,1934a201-0590-41af-bf40-5ddd6254d744,70,want,07-12-2020 18:26,photo,education
18781,1934a201-0590-41af-bf40-5ddd6254d744,70,cherish,02-01-2021 02:15,photo,education
18782,1934a201-0590-41af-bf40-5ddd6254d744,60,heart,02-05-2021 19:21,photo,education
18783,1934a201-0590-41af-bf40-5ddd6254d744,35,peeking,23-02-2021 15:48,photo,education
18784,1934a201-0590-41af-bf40-5ddd6254d744,12,worried,21-12-2020 10:33,photo,education
18785,1934a201-0590-41af-bf40-5ddd6254d744,20,indifferent,27-09-2020 14:59,photo,education
18786,1934a201-0590-41af-bf40-5ddd6254d744,12,worried,10-06-2021 13:41,photo,education
18787,1934a201-0590-41af-bf40-5ddd6254d744,60,heart,18-06-2020 15:57,photo,education
18788,1934a201-0590-41af-bf40-5ddd6254d744,5,hate,22-03-2021 03:05,photo,education
18789,1934a201-0590-41af-bf40-5ddd6254d744,70,want,25-10-2020 05:47,photo,education
18790,1934a201-0590-41af-bf40-5ddd6254d744,75,super love,21-09-2020 19:24,photo,education
18791,1934a201-0590-41af-bf40-5ddd6254d744,30,interested,15-09-2020 17:25,photo,education
18792,1934a201-0590-41af-bf40-5ddd6254d744,50,like,13-04-2021 18:22,photo,education
18793,1934a201-0590-41af-bf40-5ddd6254d744,35,peeking,22-08-2020 04:13,photo,education
18794,1934a201-0590-41af-bf40-5ddd6254d744,50,like,09-12-2020 17:54,photo,education
18795,1934a201-0590-41af-bf40-5ddd6254d744,10,dislike,02-05-2021 14:00,photo,education
18796,1934a201-0590-41af-bf40-5ddd6254d744,70,want,29-10-2020 13:56,photo,education
18797,1934a201-0590-41af-bf40-5ddd6254d744,70,cherish,10-01-2021 02:17,photo,education
18798,1934a201-0590-41af-bf40-5ddd6254d744,5,hate,13-05-2021 02:46,photo,education
18799,1934a201-0590-41af-bf40-5ddd6254d744,0,disgust,23-05-2021 15:41,photo,education
18800,1934a201-0590-41af-bf40-5ddd6254d744,50,like,15-11-2020 09:11,photo,education
18802,279fdb2b-e9ca-4531-b55f-c8fe294083cd,20,indifferent,10-06-2021 06:48,video,Healthy Eating
18803,279fdb2b-e9ca-4531-b55f-c8fe294083cd,45,intrigued,03-07-2020 01:46,video,Healthy Eating
18804,279fdb2b-e9ca-4531-b55f-c8fe294083cd,45,intrigued,04-06-2021 22:07,video,Healthy Eating
18805,279fdb2b-e9ca-4531-b55f-c8fe294083cd,60,heart,02-03-2021 17:11,video,Healthy Eating
18806,279fdb2b-e9ca-4531-b55f-c8fe294083cd,30,interested,09-11-2020 11:39,video,Healthy Eating
18807,279fdb2b-e9ca-4531-b55f-c8fe294083cd,72,adore,21-11-2020 01:01,video,Healthy Eating
18809,2297a93f-370d-47e7-8df3-3d464b3a0c0a,45,intrigued,01-02-2021 16:06,video,healthy eating
18810,2297a93f-370d-47e7-8df3-3d464b3a0c0a,20,indifferent,01-11-2020 17:51,video,healthy eating
18811,2297a93f-370d-47e7-8df3-3d464b3a0c0a,60,heart,01-07-2020 20:55,video,healthy eating
18812,2297a93f-370d-47e7-8df3-3d464b3a0c0a,45,intrigued,29-09-2020 01:25,video,healthy eating
18813,2297a93f-370d-47e7-8df3-3d464b3a0c0a,5,hate,13-11-2020 06:05,video,healthy eating
18814,2297a93f-370d-47e7-8df3-3d464b3a0c0a,20,indifferent,31-03-2021 19:53,video,healthy eating
18815,2297a93f-370d-47e7-8df3-3d464b3a0c0a,15,scared,01-12-2020 15:00,video,healthy eating
18816,2297a93f-370d-47e7-8df3-3d464b3a0c0a,12,worried,30-08-2020 16:56,video,healthy eating
18817,2297a93f-370d-47e7-8df3-3d464b3a0c0a,72,adore,21-04-2021 07:40,video,healthy eating
18818,2297a93f-370d-47e7-8df3-3d464b3a0c0a,12,worried,26-07-2020 06:10,video,healthy eating
18819,2297a93f-370d-47e7-8df3-3d464b3a0c0a,70,want,21-07-2020 13:56,video,healthy eating
18820,2297a93f-370d-47e7-8df3-3d464b3a0c0a,10,dislike,17-03-2021 11:11,video,healthy eating
18821,2297a93f-370d-47e7-8df3-3d464b3a0c0a,45,intrigued,23-12-2020 05:54,video,healthy eating
18822,2297a93f-370d-47e7-8df3-3d464b3a0c0a,75,super love,31-05-2021 06:39,video,healthy eating
18824,25290b06-ca05-43eb-8e54-e345a41ddba7,70,want,17-02-2021 08:05,photo,education
18825,25290b06-ca05-43eb-8e54-e345a41ddba7,50,like,05-01-2021 23:44,photo,education
18826,25290b06-ca05-43eb-8e54-e345a41ddba7,70,want,07-04-2021 12:51,photo,education
18827,25290b06-ca05-43eb-8e54-e345a41ddba7,35,peeking,02-12-2020 19:40,photo,education
18828,25290b06-ca05-43eb-8e54-e345a41ddba7,65,love,04-01-2021 10:23,photo,education
18829,25290b06-ca05-43eb-8e54-e345a41ddba7,60,heart,02-02-2021 19:33,photo,education
18830,25290b06-ca05-43eb-8e54-e345a41ddba7,12,worried,11-07-2020 07:34,photo,education
18831,25290b06-ca05-43eb-8e54-e345a41ddba7,30,interested,14-12-2020 05:58,photo,education
18832,25290b06-ca05-43eb-8e54-e345a41ddba7,75,super love,13-09-2020 09:55,photo,education
18833,25290b06-ca05-43eb-8e54-e345a41ddba7,75,super love,01-12-2020 05:49,photo,education
18834,25290b06-ca05-43eb-8e54-e345a41ddba7,65,love,21-08-2020 22:56,photo,education
18835,25290b06-ca05-43eb-8e54-e345a41ddba7,70,want,17-11-2020 05:40,photo,education
18836,25290b06-ca05-43eb-8e54-e345a41ddba7,72,adore,04-01-2021 13:16,photo,education
18837,25290b06-ca05-43eb-8e54-e345a41ddba7,15,scared,30-08-2020 03:28,photo,education
18838,25290b06-ca05-43eb-8e54-e345a41ddba7,72,adore,11-08-2020 15:46,photo,education
18839,25290b06-ca05-43eb-8e54-e345a41ddba7,60,heart,10-08-2020 07:07,photo,education
18840,25290b06-ca05-43eb-8e54-e345a41ddba7,15,scared,16-11-2020 04:18,photo,education
18841,25290b06-ca05-43eb-8e54-e345a41ddba7,50,like,06-05-2021 19:20,photo,education
18842,25290b06-ca05-43eb-8e54-e345a41ddba7,15,scared,12-05-2021 20:19,photo,education
18843,25290b06-ca05-43eb-8e54-e345a41ddba7,20,indifferent,16-12-2020 05:15,photo,education
18844,25290b06-ca05-43eb-8e54-e345a41ddba7,70,cherish,11-10-2020 09:38,photo,education
18845,25290b06-ca05-43eb-8e54-e345a41ddba7,72,adore,13-07-2020 23:15,photo,education
18846,25290b06-ca05-43eb-8e54-e345a41ddba7,30,interested,27-04-2021 18:19,photo,education
18847,25290b06-ca05-43eb-8e54-e345a41ddba7,65,love,13-10-2020 05:07,photo,education
18848,25290b06-ca05-43eb-8e54-e345a41ddba7,30,interested,30-11-2020 15:25,photo,education
18849,25290b06-ca05-43eb-8e54-e345a41ddba7,72,adore,20-11-2020 13:56,photo,education
18850,25290b06-ca05-43eb-8e54-e345a41ddba7,75,super love,11-01-2021 19:06,photo,education
18851,25290b06-ca05-43eb-8e54-e345a41ddba7,65,love,29-08-2020 06:48,photo,education
18852,25290b06-ca05-43eb-8e54-e345a41ddba7,60,heart,26-05-2021 19:07,photo,education
18853,25290b06-ca05-43eb-8e54-e345a41ddba7,5,hate,30-07-2020 13:12,photo,education
18854,25290b06-ca05-43eb-8e54-e345a41ddba7,65,love,11-04-2021 16:15,photo,education
18855,25290b06-ca05-43eb-8e54-e345a41ddba7,75,super love,10-08-2020 18:01,photo,education
18856,25290b06-ca05-43eb-8e54-e345a41ddba7,5,hate,03-07-2020 22:48,photo,education
18857,25290b06-ca05-43eb-8e54-e345a41ddba7,45,intrigued,17-08-2020 12:27,photo,education
18859,0411a1da-97e1-44b6-945d-06b4682ba802,75,super love,10-05-2021 22:13,audio,technology
18860,0411a1da-97e1-44b6-945d-06b4682ba802,5,hate,18-02-2021 21:25,audio,technology
18861,0411a1da-97e1-44b6-945d-06b4682ba802,30,interested,03-10-2020 12:48,audio,technology
18862,0411a1da-97e1-44b6-945d-06b4682ba802,5,hate,21-04-2021 17:54,audio,technology
18863,0411a1da-97e1-44b6-945d-06b4682ba802,65,love,09-06-2021 08:55,audio,technology
18864,0411a1da-97e1-44b6-945d-06b4682ba802,75,super love,17-09-2020 22:20,audio,technology
18865,0411a1da-97e1-44b6-945d-06b4682ba802,70,want,26-11-2020 23:38,audio,technology
18866,0411a1da-97e1-44b6-945d-06b4682ba802,50,like,01-03-2021 08:33,audio,technology
18867,0411a1da-97e1-44b6-945d-06b4682ba802,20,indifferent,23-03-2021 09:03,audio,technology
18868,0411a1da-97e1-44b6-945d-06b4682ba802,72,adore,10-04-2021 09:25,audio,technology
18869,0411a1da-97e1-44b6-945d-06b4682ba802,65,love,11-02-2021 12:31,audio,technology
18870,0411a1da-97e1-44b6-945d-06b4682ba802,20,indifferent,07-11-2020 14:24,audio,technology
18871,0411a1da-97e1-44b6-945d-06b4682ba802,72,adore,24-05-2021 15:11,audio,technology
18872,0411a1da-97e1-44b6-945d-06b4682ba802,45,intrigued,19-04-2021 01:50,audio,technology
18873,0411a1da-97e1-44b6-945d-06b4682ba802,12,worried,29-06-2020 22:24,audio,technology
18874,0411a1da-97e1-44b6-945d-06b4682ba802,70,want,28-03-2021 14:36,audio,technology
18875,0411a1da-97e1-44b6-945d-06b4682ba802,10,dislike,21-05-2021 13:36,audio,technology
18876,0411a1da-97e1-44b6-945d-06b4682ba802,50,like,18-03-2021 19:58,audio,technology
18877,0411a1da-97e1-44b6-945d-06b4682ba802,72,adore,23-11-2020 09:13,audio,technology
18878,0411a1da-97e1-44b6-945d-06b4682ba802,72,adore,17-08-2020 17:08,audio,technology
18879,0411a1da-97e1-44b6-945d-06b4682ba802,60,heart,15-11-2020 04:18,audio,technology
18880,0411a1da-97e1-44b6-945d-06b4682ba802,70,want,27-01-2021 22:37,audio,technology
18881,0411a1da-97e1-44b6-945d-06b4682ba802,65,love,05-06-2021 10:13,audio,technology
18882,0411a1da-97e1-44b6-945d-06b4682ba802,10,dislike,25-05-2021 13:38,audio,technology
18883,0411a1da-97e1-44b6-945d-06b4682ba802,12,worried,01-02-2021 10:00,audio,technology
18884,0411a1da-97e1-44b6-945d-06b4682ba802,65,love,25-02-2021 12:14,audio,technology
18885,0411a1da-97e1-44b6-945d-06b4682ba802,30,interested,22-07-2020 15:07,audio,technology
18886,0411a1da-97e1-44b6-945d-06b4682ba802,72,adore,16-06-2021 11:00,audio,technology
18887,0411a1da-97e1-44b6-945d-06b4682ba802,60,heart,12-11-2020 12:24,audio,technology
18888,0411a1da-97e1-44b6-945d-06b4682ba802,50,like,06-09-2020 08:58,audio,technology
18889,0411a1da-97e1-44b6-945d-06b4682ba802,70,cherish,30-03-2021 02:07,audio,technology
18891,ef802d01-6269-4d21-9159-f1386c75e789,10,dislike,04-12-2020 15:44,photo,technology
18892,ef802d01-6269-4d21-9159-f1386c75e789,30,interested,09-03-2021 11:49,photo,technology
18893,ef802d01-6269-4d21-9159-f1386c75e789,0,disgust,25-08-2020 14:54,photo,technology
18894,ef802d01-6269-4d21-9159-f1386c75e789,50,like,13-04-2021 14:24,photo,technology
18895,ef802d01-6269-4d21-9159-f1386c75e789,5,hate,23-10-2020 22:34,photo,technology
18896,ef802d01-6269-4d21-9159-f1386c75e789,35,peeking,26-10-2020 04:53,photo,technology
18897,ef802d01-6269-4d21-9159-f1386c75e789,10,dislike,14-10-2020 04:04,photo,technology
18898,ef802d01-6269-4d21-9159-f1386c75e789,35,peeking,09-03-2021 00:58,photo,technology
18899,ef802d01-6269-4d21-9159-f1386c75e789,20,indifferent,16-06-2021 15:25,photo,technology
18900,ef802d01-6269-4d21-9159-f1386c75e789,45,intrigued,21-01-2021 22:40,photo,technology
18901,ef802d01-6269-4d21-9159-f1386c75e789,65,love,10-11-2020 18:17,photo,technology
18903,ee18c383-1e7a-4507-9e78-1061da09143a,70,want,08-12-2020 03:00,audio,education
18904,ee18c383-1e7a-4507-9e78-1061da09143a,70,want,03-03-2021 05:45,audio,education
18905,ee18c383-1e7a-4507-9e78-1061da09143a,70,want,25-07-2020 03:27,audio,education
18906,ee18c383-1e7a-4507-9e78-1061da09143a,70,want,02-08-2020 04:06,audio,education
18907,ee18c383-1e7a-4507-9e78-1061da09143a,35,peeking,15-11-2020 22:18,audio,education
18908,ee18c383-1e7a-4507-9e78-1061da09143a,75,super love,06-01-2021 03:18,audio,education
18909,ee18c383-1e7a-4507-9e78-1061da09143a,15,scared,31-08-2020 15:43,audio,education
18910,ee18c383-1e7a-4507-9e78-1061da09143a,65,love,05-03-2021 05:52,audio,education
18911,ee18c383-1e7a-4507-9e78-1061da09143a,30,interested,19-08-2020 20:46,audio,education
18912,ee18c383-1e7a-4507-9e78-1061da09143a,0,disgust,26-08-2020 01:37,audio,education
18913,ee18c383-1e7a-4507-9e78-1061da09143a,0,disgust,02-11-2020 21:15,audio,education
18914,ee18c383-1e7a-4507-9e78-1061da09143a,75,super love,18-06-2021 07:09,audio,education
18915,ee18c383-1e7a-4507-9e78-1061da09143a,35,peeking,10-03-2021 12:08,audio,education
18916,ee18c383-1e7a-4507-9e78-1061da09143a,50,like,10-05-2021 08:21,audio,education
18917,ee18c383-1e7a-4507-9e78-1061da09143a,10,dislike,16-06-2021 09:50,audio,education
18918,ee18c383-1e7a-4507-9e78-1061da09143a,50,like,27-10-2020 12:43,audio,education
18919,ee18c383-1e7a-4507-9e78-1061da09143a,50,like,19-01-2021 07:50,audio,education
18920,ee18c383-1e7a-4507-9e78-1061da09143a,75,super love,10-05-2021 06:33,audio,education
18921,ee18c383-1e7a-4507-9e78-1061da09143a,10,dislike,09-07-2020 20:13,audio,education
18922,ee18c383-1e7a-4507-9e78-1061da09143a,65,love,23-10-2020 12:28,audio,education
18923,ee18c383-1e7a-4507-9e78-1061da09143a,50,like,24-09-2020 21:17,audio,education
18924,ee18c383-1e7a-4507-9e78-1061da09143a,10,dislike,15-01-2021 08:48,audio,education
18925,ee18c383-1e7a-4507-9e78-1061da09143a,72,adore,10-06-2021 23:22,audio,education
18926,ee18c383-1e7a-4507-9e78-1061da09143a,60,heart,29-01-2021 19:18,audio,education
18927,ee18c383-1e7a-4507-9e78-1061da09143a,15,scared,13-04-2021 10:48,audio,education
18928,ee18c383-1e7a-4507-9e78-1061da09143a,5,hate,29-01-2021 18:06,audio,education
18929,ee18c383-1e7a-4507-9e78-1061da09143a,75,super love,06-02-2021 03:01,audio,education
18930,ee18c383-1e7a-4507-9e78-1061da09143a,5,hate,09-05-2021 15:47,audio,education
18931,ee18c383-1e7a-4507-9e78-1061da09143a,45,intrigued,24-10-2020 04:43,audio,education
18932,ee18c383-1e7a-4507-9e78-1061da09143a,45,intrigued,16-09-2020 18:34,audio,education
18933,ee18c383-1e7a-4507-9e78-1061da09143a,75,super love,03-06-2021 21:00,audio,education
18935,ee0988ef-8656-4a63-9515-a2533b772636,20,indifferent,14-12-2020 10:59,video,travel
18936,ee0988ef-8656-4a63-9515-a2533b772636,50,like,25-07-2020 19:28,video,travel
18937,ee0988ef-8656-4a63-9515-a2533b772636,45,intrigued,20-12-2020 00:14,video,travel
18938,ee0988ef-8656-4a63-9515-a2533b772636,30,interested,09-05-2021 03:23,video,travel
18939,ee0988ef-8656-4a63-9515-a2533b772636,10,dislike,19-01-2021 14:26,video,travel
18940,ee0988ef-8656-4a63-9515-a2533b772636,20,indifferent,25-04-2021 00:38,video,travel
18941,ee0988ef-8656-4a63-9515-a2533b772636,10,dislike,23-07-2020 06:11,video,travel
18942,ee0988ef-8656-4a63-9515-a2533b772636,12,worried,26-11-2020 21:33,video,travel
18943,ee0988ef-8656-4a63-9515-a2533b772636,0,disgust,30-03-2021 06:53,video,travel
18944,ee0988ef-8656-4a63-9515-a2533b772636,20,indifferent,13-06-2021 19:32,video,travel
18945,ee0988ef-8656-4a63-9515-a2533b772636,35,peeking,20-04-2021 16:24,video,travel
18946,ee0988ef-8656-4a63-9515-a2533b772636,12,worried,01-01-2021 09:38,video,travel
18947,ee0988ef-8656-4a63-9515-a2533b772636,45,intrigued,19-02-2021 02:43,video,travel
18948,ee0988ef-8656-4a63-9515-a2533b772636,15,scared,17-03-2021 03:21,video,travel
18949,ee0988ef-8656-4a63-9515-a2533b772636,5,hate,18-02-2021 23:49,video,travel
18950,ee0988ef-8656-4a63-9515-a2533b772636,72,adore,10-11-2020 15:37,video,travel
18952,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,65,love,21-01-2021 15:03,video,soccer
18953,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,15,scared,15-10-2020 05:00,video,soccer
18954,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,10,dislike,04-02-2021 03:19,video,soccer
18955,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,15,scared,27-04-2021 05:47,video,soccer
18956,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,72,adore,15-07-2020 02:29,video,soccer
18957,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,15,scared,25-11-2020 22:29,video,soccer
18958,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,70,cherish,30-10-2020 06:12,video,soccer
18960,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,72,adore,26-10-2020 16:37,audio,dogs
18961,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,10,dislike,20-01-2021 19:37,audio,dogs
18962,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,0,disgust,28-08-2020 01:44,audio,dogs
18963,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,60,heart,04-01-2021 00:56,audio,dogs
18964,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,65,love,12-06-2021 03:30,audio,dogs
18965,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,20,indifferent,03-10-2020 07:29,audio,dogs
18966,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,60,heart,31-01-2021 23:17,audio,dogs
18967,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,70,want,03-09-2020 02:50,audio,dogs
18968,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,60,heart,04-04-2021 11:31,audio,dogs
18969,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,20,indifferent,20-10-2020 17:53,audio,dogs
18970,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,60,heart,15-04-2021 03:44,audio,dogs
18971,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,20,indifferent,20-07-2020 18:22,audio,dogs
18972,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,20,indifferent,11-09-2020 10:26,audio,dogs
18973,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,50,like,22-12-2020 20:50,audio,dogs
18974,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,60,heart,30-04-2021 02:55,audio,dogs
18975,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,65,love,06-07-2020 01:28,audio,dogs
18976,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,60,heart,25-12-2020 10:33,audio,dogs
18977,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,70,cherish,28-07-2020 10:50,audio,dogs
18978,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,45,intrigued,20-10-2020 11:25,audio,dogs
18979,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,12,worried,03-06-2021 02:36,audio,dogs
18980,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,30,interested,17-05-2021 11:40,audio,dogs
18981,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,30,interested,18-05-2021 22:35,audio,dogs
18982,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,5,hate,25-11-2020 04:40,audio,dogs
18983,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,10,dislike,30-12-2020 16:13,audio,dogs
18984,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,0,disgust,18-08-2020 17:25,audio,dogs
18985,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,50,like,15-03-2021 11:50,audio,dogs
18986,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,72,adore,25-02-2021 17:52,audio,dogs
18987,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,12,worried,07-08-2020 15:33,audio,dogs
18988,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,30,interested,28-11-2020 18:43,audio,dogs
18989,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,75,super love,04-08-2020 08:15,audio,dogs
18990,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,45,intrigued,12-01-2021 23:58,audio,dogs
18992,df2214cb-61f3-4744-86a8-7c01e501bc27,65,love,22-05-2021 11:34,audio,cooking
18993,df2214cb-61f3-4744-86a8-7c01e501bc27,35,peeking,13-12-2020 08:32,audio,cooking
18994,df2214cb-61f3-4744-86a8-7c01e501bc27,70,cherish,01-02-2021 16:10,audio,cooking
18995,df2214cb-61f3-4744-86a8-7c01e501bc27,75,super love,01-03-2021 09:08,audio,cooking
18996,df2214cb-61f3-4744-86a8-7c01e501bc27,75,super love,31-08-2020 13:22,audio,cooking
18997,df2214cb-61f3-4744-86a8-7c01e501bc27,45,intrigued,09-01-2021 13:42,audio,cooking
18998,df2214cb-61f3-4744-86a8-7c01e501bc27,50,like,26-04-2021 02:57,audio,cooking
18999,df2214cb-61f3-4744-86a8-7c01e501bc27,70,want,30-07-2020 03:46,audio,cooking
19000,df2214cb-61f3-4744-86a8-7c01e501bc27,65,love,23-05-2021 04:59,audio,cooking
19001,df2214cb-61f3-4744-86a8-7c01e501bc27,12,worried,08-09-2020 08:55,audio,cooking
19002,df2214cb-61f3-4744-86a8-7c01e501bc27,70,want,12-05-2021 09:55,audio,cooking
19003,df2214cb-61f3-4744-86a8-7c01e501bc27,5,hate,21-06-2020 05:01,audio,cooking
19004,df2214cb-61f3-4744-86a8-7c01e501bc27,12,worried,07-04-2021 09:38,audio,cooking
19005,df2214cb-61f3-4744-86a8-7c01e501bc27,72,adore,04-05-2021 02:09,audio,cooking
19006,df2214cb-61f3-4744-86a8-7c01e501bc27,60,heart,11-09-2020 03:11,audio,cooking
19007,df2214cb-61f3-4744-86a8-7c01e501bc27,0,disgust,26-03-2021 21:38,audio,cooking
19008,df2214cb-61f3-4744-86a8-7c01e501bc27,60,heart,29-12-2020 00:47,audio,cooking
19009,df2214cb-61f3-4744-86a8-7c01e501bc27,75,super love,18-04-2021 13:29,audio,cooking
19010,df2214cb-61f3-4744-86a8-7c01e501bc27,30,interested,13-05-2021 01:18,audio,cooking
19011,df2214cb-61f3-4744-86a8-7c01e501bc27,45,intrigued,22-06-2020 05:18,audio,cooking
19013,b15792cb-995f-473e-8372-5cbe88eb059b,15,scared,26-04-2021 05:10,photo,travel
19014,b15792cb-995f-473e-8372-5cbe88eb059b,65,love,01-09-2020 21:48,photo,travel
19015,b15792cb-995f-473e-8372-5cbe88eb059b,70,want,11-11-2020 02:00,photo,travel
19016,b15792cb-995f-473e-8372-5cbe88eb059b,5,hate,21-09-2020 23:50,photo,travel
19017,b15792cb-995f-473e-8372-5cbe88eb059b,12,worried,11-01-2021 13:35,photo,travel
19018,b15792cb-995f-473e-8372-5cbe88eb059b,70,cherish,01-03-2021 10:12,photo,travel
19019,b15792cb-995f-473e-8372-5cbe88eb059b,20,indifferent,04-11-2020 18:01,photo,travel
19020,b15792cb-995f-473e-8372-5cbe88eb059b,75,super love,24-02-2021 15:38,photo,travel
19021,b15792cb-995f-473e-8372-5cbe88eb059b,10,dislike,28-06-2020 01:09,photo,travel
19022,b15792cb-995f-473e-8372-5cbe88eb059b,72,adore,29-09-2020 05:27,photo,travel
19023,b15792cb-995f-473e-8372-5cbe88eb059b,10,dislike,10-05-2021 17:04,photo,travel
19024,b15792cb-995f-473e-8372-5cbe88eb059b,70,cherish,01-12-2020 07:51,photo,travel
19025,b15792cb-995f-473e-8372-5cbe88eb059b,72,adore,07-09-2020 21:43,photo,travel
19026,b15792cb-995f-473e-8372-5cbe88eb059b,10,dislike,14-07-2020 21:25,photo,travel
19027,b15792cb-995f-473e-8372-5cbe88eb059b,60,heart,10-10-2020 16:02,photo,travel
19028,b15792cb-995f-473e-8372-5cbe88eb059b,75,super love,04-01-2021 11:28,photo,travel
19029,b15792cb-995f-473e-8372-5cbe88eb059b,50,like,04-01-2021 06:50,photo,travel
19030,b15792cb-995f-473e-8372-5cbe88eb059b,5,hate,16-11-2020 11:31,photo,travel
19031,b15792cb-995f-473e-8372-5cbe88eb059b,5,hate,11-09-2020 07:21,photo,travel
19032,b15792cb-995f-473e-8372-5cbe88eb059b,72,adore,07-07-2020 17:20,photo,travel
19033,b15792cb-995f-473e-8372-5cbe88eb059b,15,scared,12-01-2021 01:55,photo,travel
19034,b15792cb-995f-473e-8372-5cbe88eb059b,45,intrigued,07-08-2020 06:16,photo,travel
19035,b15792cb-995f-473e-8372-5cbe88eb059b,20,indifferent,28-07-2020 13:56,photo,travel
19036,b15792cb-995f-473e-8372-5cbe88eb059b,0,disgust,01-05-2021 07:35,photo,travel
